symbol,time,fpkm
CG12116,Late,1.2045281649475998
CG12118,Early,18.3086561437849
CG12118,Late,16.6499850557619
CG12119,Early,0.02863644433901835
CG12119,Late,0.02890746187532885
CG12121,Early,188.703705987061
CG12121,Late,145.7216860447515
CG12123,Early,24.1706786344332
CG12123,Late,21.5344455508578
CG12125,Early,12.33030277640305
CG12125,Late,3.367437299358385
CG12128,Early,13.9761394260818
CG12128,Late,6.758149064553655
CG12129,Early,47.0561134163894
CG12129,Late,62.089842119208
CG1213,Early,0
CG1213,Late,0.03856325828820755
CG12134,Early,33.75461144904685
CG12134,Late,9.077106561457136
CG12147,Early,0
CG12147,Late,0.0365102094539237
CG12155,Early,12.41579331606425
CG12155,Late,10.41288366547245
CG12159,Early,23.89116816872135
CG12159,Late,27.54996013728375
CG12162,Early,25.66026882845905
CG12162,Late,18.628940799961498
CG12163,Early,174.159232255517
CG12163,Late,175.524077840919
CG12164,Early,0.9914565158476639
CG12164,Late,1.1300438559447974
CG12170,Early,2.9283465454972353
CG12170,Late,1.95459027124663
CG12171,Early,12.2506362057209
CG12171,Late,4.171698224473215
CG12173,Early,56.91952706271175
CG12173,Late,41.95290767306135
CG12177,Early,0.813873391298414
CG12177,Late,0.9974468743146561
CG12179,Early,27.5461578397533
CG12179,Late,9.161872109346625
CG1218,Early,82.44419165082269
CG1218,Late,33.6420774876576
CG12182,Early,4.07668899573933
CG12182,Late,2.6463780177715304
CG12184,Early,1.7542248824694011
CG12184,Late,0.7970456722578505
CG12194,Early,0.2896166620422995
CG12194,Late,1.31012933441164
CG12200,Early,0
CG12200,Late,0.891563891223045
CG12201,Early,0.81357845175092
CG12201,Late,0
CG12203,Early,23.186691170769848
CG12203,Late,17.18837257842005
CG12204,Early,1.561920268551665
CG12204,Late,0.6825385434052704
CG12206,Early,21.1845312042785
CG12206,Late,10.806952442503125
CG12207,Early,38.066149697124004
CG12207,Late,19.4221588353857
CG12209,Early,0
CG12209,Late,0.6568303401632475
CG12213,Early,47.33149187754985
CG12213,Late,101.41373893952186
CG12214,Early,14.4735693976327
CG12214,Late,40.1282101846951
CG12219,Early,16.46620831409395
CG12219,Late,14.4537216405841
CG12224,Early,14.968072446804
CG12224,Late,29.202589123317253
CG12229,Early,0
CG12229,Late,0.01271276385906315
CG12236,Early,60.584246232658444
CG12236,Late,37.6639278489651
CG12237,Early,15.7511879585643
CG12237,Late,5.848234219833969
CG12239,Early,0
CG12239,Late,0.0302532249917042
CG12241,Early,12.62129199452665
CG12241,Late,8.369996432907069
CG12253,Early,22.9912891946593
CG12253,Late,36.760552912177204
CG12256,Early,1.4432476783494446
CG12256,Late,145.73814687558502
CG12259,Early,6.431236828156555
CG12259,Late,5.962445563707625
CG12262,Early,99.40712167899156
CG12262,Late,39.05944081026905
CG12263,Early,85.68442471741494
CG12263,Late,84.876679781875
CG12264,Early,22.566169508389798
CG12264,Late,9.614198896136141
CG12267,Early,9.99479549886869
CG12267,Late,5.48009197402223
CG12268,Early,21.21216886275615
CG12268,Late,8.16132597491807
CG12269,Early,0.2096592661927805
CG12269,Late,0.120939141596256
CG1227,Early,12.69113998805935
CG1227,Late,13.755214356861451
CG12272,Early,30.856056189793797
CG12272,Late,42.538006802506345
CG12278,Early,0.02184006154922465
CG12278,Late,0.11133523025199529
CG12279,Early,77.0269351276905
CG12279,Late,52.4708227727011
CG12288,Early,25.79941627934355
CG12288,Late,7.467962508292885
CG12290,Early,0.256374292275614
CG12290,Late,3.9541258342270753
CG12299,Early,23.31950454659115
CG12299,Late,16.80441998357745
CG12301,Early,46.01570297704395
CG12301,Late,10.70323033275382
CG12304,Early,93.2773433824775
CG12304,Late,67.60238735206525
CG1231,Early,0.025682999208583
CG1231,Late,0
CG12316,Early,19.319711760560402
CG12316,Late,12.7630610133215
CG12320,Early,10.74923002196485
CG12320,Late,4.877303990046205
CG12321,Early,21.8899475436845
CG12321,Late,17.56703689860545
CG12325,Early,26.7625169021999
CG12325,Late,7.33012380569672
CG1233,Early,15.3254272025744
CG1233,Late,10.51848088693739
CG12333,Early,6.19859528210011
CG12333,Late,5.087184165313035
CG12338,Early,2.875558117877505
CG12338,Late,1.94309389285193
CG1234,Early,28.30740211445405
CG1234,Late,11.283346634856251
CG12341,Early,4.65834476491842
CG12341,Late,7.7137550238402
CG12343,Early,20.9447776817615
CG12343,Late,21.05094859034285
CG12344,Early,0.05306710419628
CG12344,Late,0.5919389800598015
CG1236,Early,39.533049157048396
CG1236,Late,31.967458641217696
CG12360,Early,66.5373359934071
CG12360,Late,66.19069894179125
CG12374,Early,0.41211261847326847
CG12374,Late,0
CG12375,Early,14.5189948618675
CG12375,Late,8.946343845245345
CG12379,Early,10.1662721695397
CG12379,Late,6.820669832842141
CG12384,Early,709.1783226233795
CG12384,Late,776.0872453963885
CG1239,Early,9.767105200991566
CG1239,Late,7.32232298579085
CG12391,Early,114.6337968104185
CG12391,Late,59.4617186187953
CG12393,Early,15.855926139714551
CG12393,Late,11.4462753730277
CG12398,Early,0
CG12398,Late,0.0983579733867765
CG1240,Early,346.9621127751585
CG1240,Late,198.168882479837
CG12400,Early,59.18577268849475
CG12400,Late,51.5962848097989
CG12402,Early,0.420857629771968
CG12402,Late,1.529416511205075
CG12404,Early,117.96017524208901
CG12404,Late,86.83671994664095
CG12413,Early,15.390580662376
CG12413,Late,6.307348322397145
CG12420,Early,0
CG12420,Late,0.117177648609601
CG12426,Early,0
CG12426,Late,0.1953004505725135
CG12428,Early,10.03374536383752
CG12428,Late,8.46309481899171
CG12446,Early,0.0266679478034129
CG12446,Late,0
CG12470,Early,0
CG12470,Late,0.1707357480075855
CG12481,Early,3.110095526790825
CG12481,Late,0.34583130640980053
CG12484,Early,0.03284768615357985
CG12484,Late,0.132634236839744
CG12493,Early,0.074832698201658
CG12493,Late,0.1510818413545105
CG12498,Early,0
CG12498,Late,0.02388693639393145
CG12499,Early,100.87383799568661
CG12499,Late,33.3636226882053
CG12507,Early,0.0101305947950293
CG12507,Late,1.7717258074856552
CG12512,Early,0.3220322987618085
CG12512,Late,0.0828594731259425
CG12517,Early,0.0297458465410142
CG12517,Late,0
CG12519,Early,0.4278577547272065
CG12519,Late,0.1090224276440975
CG12531,Early,0
CG12531,Late,0.5302287502562795
CG12535,Early,0.5576059000579441
CG12535,Late,0.47989323384480853
CG12539,Early,0.5356386893235975
CG12539,Late,0.082370265904535
CG12541,Early,0.2678661363309845
CG12541,Late,0.2389406629339605
CG12547,Early,63.55854971657305
CG12547,Late,92.2056354204066
CG12560,Early,1.08994248641164
CG12560,Late,10.563789636087549
CG12567,Early,51.342698362342105
CG12567,Late,77.7667938594477
CG12576,Early,37.7400225536597
CG12576,Late,33.17426756665315
CG12581,Early,108.586401260614
CG12581,Late,75.5616993783346
CG12582,Early,25.0521548164106
CG12582,Late,37.29381074874005
CG12589,Early,0.0312994512648124
CG12589,Late,0
CG12592,Early,0.125569277514442
CG12592,Late,0.02574664597477385
CG12594,Early,0
CG12594,Late,2.880287200918115
CG12605,Early,0.131831357439988
CG12605,Late,2.595027368589315
CG12608,Early,17.2802902005328
CG12608,Late,3.763776621811685
CG12643,Early,52.7512957644542
CG12643,Late,283.82290806955746
CG12645,Early,0.203735613506939
CG12645,Late,0.104163985348245
CG1265,Early,32.8166956989271
CG1265,Late,28.372481715208
CG12655,Early,0
CG12655,Late,0.0790731210064785
CG12659,Early,14.9745315134324
CG12659,Late,16.05573759434785
CG12662,Early,0
CG12662,Late,0.075007869825702
CG12672,Early,0
CG12672,Late,0.2420470644444885
CG12681,Early,0.04558454404986595
CG12681,Late,0
CG12688,Early,1.91340567883171
CG12688,Late,3.0320228675871803
CG12689,Early,0
CG12689,Late,0.0824006720565855
CG12698,Early,0.101389556710637
CG12698,Late,0.102349115360518
CG12699,Early,0
CG12699,Late,0.21157455073225517
CG12702,Early,26.32913942293945
CG12702,Late,2.343695267316095
CG12708,Early,2.186753479270335
CG12708,Late,0.652576232441621
CG1271,Early,1.2512386163498248
CG1271,Late,1.0466321145943285
CG12713,Early,3.79136509544658
CG12713,Late,1.413178921968425
CG12715,Early,0.02285962195623495
CG12715,Late,0.0078938899710478
CG12717,Early,17.2702271044001
CG12717,Late,19.00200223210005
CG12723,Early,0
CG12723,Late,0.1200125917211235
CG12725,Early,0.04502761620564035
CG12725,Late,0.365900930178237
CG12728,Early,2.21028951965586
CG12728,Late,2.93766233899572
CG12729,Early,0
CG12729,Late,0.364828807788606
CG1273,Early,48.1274987285625
CG1273,Late,264.511467746985
CG12730,Early,35.95124161861705
CG12730,Late,48.33415065573505
CG12736,Early,21.84656978561805
CG12736,Late,8.417310714745685
CG12744,Early,22.3397690276059
CG12744,Late,24.80912085622995
CG12746,Early,16.2824019985929
CG12746,Late,9.34737871818093
CG1275,Early,6.722731257283975
CG1275,Late,10.43525478660854
CG12766,Early,0.3040851780106245
CG12766,Late,0
CG12768,Early,1.5134647396434802
CG12768,Late,1.7015774378325998
CG12769,Early,0.2177597923856205
CG12769,Late,0.563098973219855
CG12772,Early,10.931749838666754
CG12772,Late,7.488287374060795
CG12773,Early,40.700715651086895
CG12773,Late,24.929200726246147
CG12780,Early,0
CG12780,Late,0.1015113326972665
CG12783,Early,0.132215619244185
CG12783,Late,0
CG12795,Early,9.09990421909648
CG12795,Late,7.564550859376915
CG12811,Early,13.1013933299506
CG12811,Late,25.422303916774602
CG12814,Early,46.9830816813167
CG12814,Late,33.9945992692686
CG12817,Early,0
CG12817,Late,0.489149509094468
CG12818,Early,6.719696043886185
CG12818,Late,8.513931457826715
CG12821,Early,9.176347664146085
CG12821,Late,7.8459949184794295
CG12822,Early,0.1852749755455465
CG12822,Late,0
CG12824,Early,0
CG12824,Late,0.057546641041838
CG12825,Early,2.060623661560395
CG12825,Late,4.09511287151698
CG12826,Early,0.0543185023792435
CG12826,Late,0
CG12828,Early,0.140400395673587
CG12828,Late,2.06923416210077
CG12831,Early,0.04061168469897145
CG12831,Late,0.166032283875145
CG12848,Early,15.253452277266849
CG12848,Late,7.9711706801216895
CG12851,Early,0.3092887746396835
CG12851,Late,0.2387416263115395
CG12857,Early,0.1150426036089005
CG12857,Late,1.003087031768513
CG12858,Early,0
CG12858,Late,0.175202671647319
CG12859,Early,48.37756623316385
CG12859,Late,62.91198604558265
CG12860,Early,0
CG12860,Late,0.0544912536558745
CG12861,Early,0
CG12861,Late,0.04364094244404485
CG12862,Early,0
CG12862,Late,0.142078545607444
CG12863,Early,18.1675600824829
CG12863,Late,8.199781289264106
CG12866,Early,0.083666524096065
CG12866,Late,0.0844583505869425
CG12868,Early,2.3972064591050497
CG12868,Late,2.277400504862525
CG12869,Early,0.130923992413203
CG12869,Late,9.31083977012749
CG12877,Early,30.907414913966797
CG12877,Late,13.6413635893031
CG12880,Early,165.836160787889
CG12880,Late,145.16079159947
CG12883,Early,5.660618169673975
CG12883,Late,6.71620316773265
CG12885,Early,0
CG12885,Late,0.2570153229141485
CG12895,Early,68.90393997108364
CG12895,Late,82.665501183975607
CG12896,Early,0.113527290073483
CG12896,Late,0.7095760058681465
CG12907,Early,0.0659599174305445
CG12907,Late,0.03329208360943915
CG12909,Early,48.481977028444305
CG12909,Late,10.659225050924949
CG1291,Early,30.437634976534397
CG1291,Late,23.100321131841298
CG12910,Early,0
CG12910,Late,3.39483729719658
CG12911,Early,0.266442886943273
CG12911,Late,9.16436436364182
CG12912,Early,0.0576762188799945
CG12912,Late,0
CG12913,Early,0.126378179800276
CG12913,Late,0.22038498656919933
CG12917,Early,0.0169176515328513
CG12917,Late,0.08624200185918861
CG12926,Early,0.149817495383401
CG12926,Late,0.2268530697167575
CG12929,Early,4.713733791943445
CG12929,Late,6.01027547498128
CG12934,Early,0.04122494839409015
CG12934,Late,0.21015458730452194
CG12935,Early,39.481139839216354
CG12935,Late,21.89983407081
CG12942,Early,68.82476692245925
CG12942,Late,47.66303569129495
CG12945,Early,34.3330118865808
CG12945,Late,30.7736981191603
CG12947,Early,8.99928846047871
CG12947,Late,9.420630235110025
CG12948,Early,34.8028296903912
CG12948,Late,144.5133101942135
CG12950,Early,0.3180501419953875
CG12950,Late,1.444455612945775
CG12951,Early,0
CG12951,Late,0.019969889121604
CG12964,Early,40.03929240036415
CG12964,Late,12.19070646912132
CG12970,Early,0.025003462594516
CG12970,Late,0.1022213688037275
CG12971,Early,0.3014732422438985
CG12971,Late,0
CG12974,Early,0.8849997827599534
CG12974,Late,0.584807152547021
CG12975,Early,19.9407723877366
CG12975,Late,6.8054274561751
CG12983,Early,0
CG12983,Late,1.697866563559785
CG12984,Early,0.28430106490605844
CG12984,Late,0.4420980934747135
CG12986,Early,0
CG12986,Late,0.0502415981546905
CG1299,Early,8.314303673786235
CG1299,Late,37.6672174918897
CG12990,Early,0.5478110661798875
CG12990,Late,0.47146349071579047
CG12991,Early,19.044765389484198
CG12991,Late,19.79948248235515
CG12992,Early,0.2863217864238655
CG12992,Late,1.116108125050944
CG12994,Early,0.0359737470613144
CG12994,Late,0
CG12998,Early,0
CG12998,Late,0.482977380591883
CG13001,Early,52.1941443665815
CG13001,Late,38.734503404324855
CG13003,Early,12.364552015619651
CG13003,Late,3.755977702724955
CG13004,Early,16.3624362255071
CG13004,Late,44.15345042062215
CG13005,Early,5.38116490357857
CG13005,Late,3.15133139276257
CG13008,Early,0
CG13008,Late,0.5715456323490216
CG13010,Early,0
CG13010,Late,0.22237050268532352
CG13012,Early,0.1425729356453255
CG13012,Late,3.62681749078805
CG13014,Early,10.29803724453781
CG13014,Late,4.465164196453325
CG13016,Early,11.4002034321406
CG13016,Late,9.23378909352888
CG13018,Early,29.8002191262858
CG13018,Late,27.6499750023765
CG13021,Early,0.0420960638084713
CG13021,Late,0.0424944642302093
CG13022,Early,0.2802669495385295
CG13022,Late,0.282919417745614
CG13023,Early,185.86059952892748
CG13023,Late,34792.3651526117
CG13024,Early,3.41386078504724
CG13024,Late,4.645654791499045
CG13025,Early,1.3254096023014799
CG13025,Late,1.075450046334985
CG13026,Early,0.0600735189312415
CG13026,Late,2.498442993162975
CG13028,Early,0.177802651649553
CG13028,Late,1.0262472785760464
CG13029,Early,0.431487919822367
CG13029,Late,0.964982227154515
CG13031,Early,0
CG13031,Late,0.055321789492265
CG13035,Early,0
CG13035,Late,0.04414583617151975
CG13038,Early,0.12419411773331199
CG13038,Late,0.178252788524872
CG13041,Early,1.145078973896108
CG13041,Late,0.2980139615656805
CG13042,Early,0
CG13042,Late,0.133940031910057
CG13044,Early,7.681423871176754
CG13044,Late,1.46437593206992
CG13045,Early,1.464530379846645
CG13045,Late,0.7317466700247355
CG13046,Early,1.3269169689391749
CG13046,Late,11.05106461436749
CG13047,Early,0
CG13047,Late,0.694214051101929
CG13049,Early,0
CG13049,Late,0.0437692981571156
CG13050,Early,0
CG13050,Late,18.46514009742805
CG13051,Early,0
CG13051,Late,1.504364521102376
CG13053,Early,13.106173663936
CG13053,Late,1250.006929276234
CG13054,Early,0
CG13054,Late,0.1237669308631374
CG13055,Early,0
CG13055,Late,0.0274567553015116
CG13056,Early,0.09314558829998396
CG13056,Late,12.818872311134665
CG13059,Early,0
CG13059,Late,0.6229116874096475
CG13060,Early,0.0546305041531465
CG13060,Late,0.0137868828732808
CG13062,Early,0.085066598648163
CG13062,Late,1.5607054942703331
CG13063,Early,0
CG13063,Late,0.0868235786080475
CG13064,Early,5.587748251069245
CG13064,Late,324.501621772674
CG13065,Early,0.187200527564783
CG13065,Late,45.225531853332754
CG13066,Early,0
CG13066,Late,0.4535042709890035
CG13067,Early,0.19539171468806849
CG13067,Late,15.755277904530299
CG13068,Early,0
CG13068,Late,7.6820706270531804
CG13069,Early,0.0584074546185685
CG13069,Late,0.2358409092459475
CG1307,Early,47.068189106118155
CG1307,Late,27.450239028057098
CG13070,Early,0
CG13070,Late,3.996090459110243
CG13071,Early,0
CG13071,Late,3.44490722192283
CG13073,Early,0
CG13073,Late,0.20794488218067803
CG13074,Early,0
CG13074,Late,0.4259295126954765
CG13075,Early,0.0985430584607395
CG13075,Late,0.2652684736794885
CG13077,Early,0.079514787193779
CG13077,Late,0
CG13081,Early,1.1315202383015595
CG13081,Late,218.431136395448
CG13082,Early,17.3593103870855
CG13082,Late,299.89588166205897
CG13083,Early,0.0791731554550305
CG13083,Late,0
CG13084,Early,0.090110278396862
CG13084,Late,0
CG13085,Early,0.217525842913045
CG13085,Late,0.5439406735019809
CG13086,Early,0
CG13086,Late,0.3375809591057975
CG13088,Early,5.707022554625819
CG13088,Late,4.216595060427945
CG13089,Early,42.3759524429104
CG13089,Late,35.8227933433901
CG1309,Early,25.28880121365955
CG1309,Late,27.46379722153555
CG13090,Early,13.4536914076701
CG13090,Late,5.508526927073435
CG13091,Early,0.803646657439376
CG13091,Late,0.117177648609601
CG13096,Early,151.735044963497
CG13096,Late,28.967624765356298
CG13097,Early,42.90065844710885
CG13097,Late,11.30011766916805
CG13101,Early,2.54692180942475
CG13101,Late,1.8499660152991
CG13108,Early,0.25320272720172
CG13108,Late,0.1500589593977745
CG1311,Early,18.66409034622105
CG1311,Late,16.767913682624098
CG13116,Early,0
CG13116,Late,0.02659321188959845
CG13117,Early,7.128311983299131
CG13117,Late,3.297309813817975
CG13123,Early,5.9163873086720695
CG13123,Late,5.291963020958216
CG13124,Early,0.8868005635198855
CG13124,Late,2.7859285636584747
CG13126,Early,10.996027414901206
CG13126,Late,4.07790092648306
CG13133,Early,0
CG13133,Late,0.03788584871033425
CG13138,Early,0
CG13138,Late,0.319666066931553
CG1314,Early,0
CG1314,Late,0.0390182521589389
CG13142,Early,10.885402927512551
CG13142,Late,16.48042981133305
CG13144,Early,0.076068325829343
CG13144,Late,0.03839412119045225
CG13148,Early,0
CG13148,Late,0.4068968577984825
CG13151,Early,2.568572282068235
CG13151,Late,2.12759094223052
CG13154,Early,0.479399448200634
CG13154,Late,69.49933721710221
CG13155,Early,0.36980179576483896
CG13155,Late,0.3853562598892435
CG13157,Early,0.63844384165769
CG13157,Late,1.10233787951254
CG1316,Early,213.3932284168155
CG1316,Late,227.08824935530748
CG13163,Early,9.82983682676616
CG13163,Late,11.70172885571045
CG13168,Early,0
CG13168,Late,0.18178829322713347
CG1317,Early,13.32441820804885
CG1317,Late,12.601241707071079
CG13170,Early,0
CG13170,Late,0.07175294779855
CG13177,Early,0
CG13177,Late,0.080060731996118
CG13178,Early,0.1180307569713905
CG13178,Late,0.7208394058728285
CG13183,Early,0.0920832463929365
CG13183,Late,1.788642745035225
CG13185,Early,88.17006969285504
CG13185,Late,11.904522195656305
CG13186,Early,0.04662252228250045
CG13186,Late,0
CG13188,Early,7.21903512597526
CG13188,Late,17.30591182335055
CG13189,Early,3.143542311472755
CG13189,Late,5.91322899318723
CG1319,Early,82.04543903292685
CG1319,Late,85.12845504849355
CG13192,Early,15.40861296399715
CG13192,Late,9.88607474362152
CG13196,Early,0.074080610782546
CG13196,Late,0.02492723848143935
CG13197,Early,13.4808470734577
CG13197,Late,23.3132613470736
CG13198,Early,0.0517627863262875
CG13198,Late,0
CG13202,Early,0
CG13202,Late,0.3705684438860795
CG13203,Early,0
CG13203,Late,0.347576234409906
CG13204,Early,15.714875878453999
CG13204,Late,13.01822241899799
CG13218,Early,0
CG13218,Late,0.0224796999598479
CG13220,Early,46.6244869913951
CG13220,Late,38.02900637567255
CG13229,Early,0.269803102959858
CG13229,Late,0.4929631255994665
CG13230,Early,0
CG13230,Late,0.0266790272022576
CG13231,Early,0
CG13231,Late,0.189172390340076
CG13239,Early,0.0778354886258005
CG13239,Late,0.0523814198290015
CG1324,Early,0.0244397240479553
CG1324,Late,0
CG13247,Early,3.477091565421885
CG13247,Late,6.19540095108116
CG13248,Early,0
CG13248,Late,0.18290248442298015
CG13251,Early,0.031554027281093
CG13251,Late,0.2564125953346635
CG13252,Early,28.10785179852205
CG13252,Late,24.2446937551743
CG13255,Early,0.0599757589329805
CG13255,Late,1.0352867797157401
CG13258,Early,4.511907788231484
CG13258,Late,12.8283058022412
CG13272,Early,8.491588615368936
CG13272,Late,15.4637108408338
CG13280,Early,0.0205607273998977
CG13280,Late,0
CG13283,Early,0.0433589457227254
CG13283,Late,0.0437692981571156
CG13284,Early,0.8727859063334765
CG13284,Late,2.457028346477955
CG13293,Early,0
CG13293,Late,4.035743987035936
CG13295,Early,17.9825130218753
CG13295,Late,22.05604205336295
CG13298,Early,53.88904116856915
CG13298,Late,96.59424775099025
CG13299,Early,0.0650981258487825
CG13299,Late,0
CG13300,Early,65.6862296763087
CG13300,Late,79.9784093021257
CG13305,Early,0.064095832807507
CG13305,Late,0.650256901248667
CG13309,Early,0
CG13309,Late,0.2424365207026455
CG13313,Early,0.0816281370195275
CG13313,Late,0
CG13318,Early,0
CG13318,Late,0.0686735642520505
CG13319,Early,24.8028054020611
CG13319,Late,14.054727361695498
CG13321,Early,0.0829387207696195
CG13321,Late,0.0286404183476122
CG13322,Early,35.74813761072775
CG13322,Late,48.61847640071105
CG13323,Early,0.0680611336367805
CG13323,Late,0.068705269498704
CG13325,Early,0
CG13325,Late,0.447034964218055
CG13331,Early,0
CG13331,Late,0.0368446679213154
CG13332,Early,0.03766489919705325
CG13332,Late,0.2680490627668255
CG13337,Early,0.1280802914485375
CG13337,Late,0.064646226643872
CG13339,Early,5.066753142928705
CG13339,Late,6.21095448106884
CG13344,Early,31.433840235203498
CG13344,Late,27.8666654443645
CG13349,Early,141.017686676474
CG13349,Late,65.70484086824851
CG13358,Early,0.2050188359271845
CG13358,Late,2.5628454027359497
CG13360,Early,0.1450275848987484
CG13360,Late,0.149263403946031
CG13361,Early,0.2258645666241835
CG13361,Late,0.2339868140474735
CG13362,Early,0.7392079339665545
CG13362,Late,0.7914508903355355
CG13364,Early,209.1323400525185
CG13364,Late,174.23441156999098
CG13365,Early,25.188544604878
CG13365,Late,14.5446002675398
CG13366,Early,27.03792726195005
CG13366,Late,23.15602932495345
CG13367,Early,35.70296903000305
CG13367,Late,19.532727233173553
CG13369,Early,5.9392476378162495
CG13369,Late,3.748421547300195
CG13373,Early,27.8270964477304
CG13373,Late,14.1896250708008
CG13375,Early,0
CG13375,Late,0.464327573549135
CG13376,Early,0.189381142297383
CG13376,Late,5.2601606563944845
CG13377,Early,79.70874279978514
CG13377,Late,192.70283160258748
CG13384,Early,12.6250770343848
CG13384,Late,20.68013755150745
CG13385,Early,0.166647174446613
CG13385,Late,0
CG13386,Early,0.115536083946097
CG13386,Late,0.5246399960146177
CG1339,Early,0.145672347289789
CG1339,Late,0
CG13390,Early,13.34796287679705
CG13390,Late,4.72228060472268
CG13392,Early,5.97833668671128
CG13392,Late,2.372614888485335
CG13397,Early,8.160848967203187
CG13397,Late,6.1194923163747355
CG13398,Early,5.35971046431037
CG13398,Late,7.66541091878678
CG1340,Early,0
CG1340,Late,0.511627496151765
CG13403,Early,0
CG13403,Late,0.1223812612945665
CG13404,Early,0
CG13404,Late,0.4432004288210755
CG13405,Early,0.0447542244861161
CG13405,Late,0.135533345841706
CG13408,Early,0.1256781035441315
CG13408,Late,0.063433765445095
CG13409,Early,0.2866242685494485
CG13409,Late,0.289336902918068
CG13426,Early,0
CG13426,Late,0.0527340941651995
CG13427,Early,0
CG13427,Late,9.2258847991754
CG13428,Early,0
CG13428,Late,0.0813200075050235
CG13436,Early,1.307103418640705
CG13436,Late,1.9982663149454152
CG13437,Early,0.0756002130550085
CG13437,Late,0.690653979044996
CG13438,Early,0.132572316058693
CG13438,Late,0
CG1344,Early,158.265058904817
CG1344,Late,180.7666946229475
CG13449,Early,0.1616451923873535
CG13449,Late,0.244762522589133
CG13454,Early,0.01089742870027105
CG13454,Late,0
CG13457,Early,0.2520007101833615
CG13457,Late,0.254385664502894
CG13458,Early,0
CG13458,Late,0.03432094412688955
CG1347,Early,69.9662950953944
CG1347,Late,74.5064157903485
CG13472,Early,23.413327966380102
CG13472,Late,16.04711236987055
CG13482,Early,0.091869806059784
CG13482,Late,0.1561098471543355
CG13484,Early,5.20109161095158
CG13484,Late,5.74624866005124
CG13488,Early,0
CG13488,Late,0.4206489107384095
CG13506,Early,81.0555682522407
CG13506,Late,56.6043547431815
CG13510,Early,0.619180449883535
CG13510,Late,0.213815536974415
CG13511,Early,0
CG13511,Late,0.29228767723898
CG13516,Early,14.86440577065915
CG13516,Late,6.422432427993855
CG13531,Early,17.514333362776
CG13531,Late,20.6103713988581
CG13532,Early,0.2693434956993385
CG13532,Late,2.7158698377572597
CG1354,Early,229.357619813033
CG1354,Late,141.2276079658455
CG13545,Early,0.2505520890226405
CG13545,Late,0.0865207056594145
CG13551,Early,466.3441276875275
CG13551,Late,563.5457586716325
CG13559,Early,0
CG13559,Late,0.649282782435395
CG13561,Early,0.19421424062330686
CG13561,Late,0
CG13562,Early,4.53794454254653
CG13562,Late,5.65270135031286
CG13563,Early,0.858663241424634
CG13563,Late,5.094859356362975
CG13565,Early,0.1284882507808415
CG13565,Late,0
CG13566,Early,0
CG13566,Late,0.0361729736835666
CG13567,Early,24.12041037171925
CG13567,Late,29.0249688114424
CG13575,Early,0.15733678144075305
CG13575,Late,0
CG13577,Early,0.054238563450061
CG13577,Late,0
CG13578,Early,0.1596947402141075
CG13578,Late,0.655896891126672
CG13585,Early,35.832177609769104
CG13585,Late,87.0639139446389
CG13587,Early,0.4456481724826675
CG13587,Late,0.179946328578226
CG13599,Early,10.11734378744077
CG13599,Late,4.442599557092625
CG1360,Early,4.713915482825665
CG1360,Late,1.146505809160103
CG13601,Early,20.0752197497214
CG13601,Late,12.109384541776599
CG13603,Early,13.347477545077549
CG13603,Late,20.64078851076045
CG13604,Early,8.110970359480365
CG13604,Late,9.414487514669801
CG13605,Early,7.852518484819765
CG13605,Late,7.14234566062101
CG13606,Early,0.417880044864125
CG13606,Late,0.394319017812543
CG13607,Early,2.024052232309135
CG13607,Late,1.32803041983463
CG13609,Early,1.9962556819550499
CG13609,Late,4.206173395936015
CG13611,Early,0
CG13611,Late,0.2651109508328855
CG13614,Early,0.0840481273986695
CG13614,Late,0
CG13616,Early,0.0605174119282705
CG13616,Late,0.0610901534212615
CG13617,Early,0
CG13617,Late,0.973462181607474
CG13618,Early,0
CG13618,Late,0.624763187863595
CG13622,Early,0.1390758636389305
CG13622,Late,0.919562476228545
CG13623,Early,3.795200641488865
CG13623,Late,6.965004183166846
CG13624,Early,10.378966945257705
CG13624,Late,5.732978657751955
CG13625,Early,39.18082667984875
CG13625,Late,24.9621606837701
CG13627,Early,5.323214277151635
CG13627,Late,12.538189535649021
CG13630,Early,118.881900706589
CG13630,Late,63.069441614270005
CG13631,Early,2.63345365106321
CG13631,Late,12.58798938067176
CG13636,Early,0.0726208943139245
CG13636,Late,0.8870230718573049
CG13639,Early,0.55630345455572
CG13639,Late,1.408596818580438
CG13640,Early,0
CG13640,Late,11.073305253615196
CG13641,Early,0
CG13641,Late,0.716838216446015
CG13643,Early,0
CG13643,Late,1.2807390632442324
CG13646,Early,0.8789817759516866
CG13646,Late,0.452327093417
CG13650,Early,0.6837309402927945
CG13650,Late,0.941839334032154
CG13654,Early,0.4507840932206505
CG13654,Late,1.097430995470038
CG13659,Early,0
CG13659,Late,0.067276498071516
CG13663,Early,60.86714227243925
CG13663,Late,103.3321431102696
CG13667,Early,4.93535356660527
CG13667,Late,5.680675084291336
CG13671,Early,19.876892041309098
CG13671,Late,17.579783419743848
CG13674,Early,0
CG13674,Late,0.23666724828167535
CG13675,Early,0.763454162728059
CG13675,Late,3.09683182294089
CG13676,Early,55.1117979229466
CG13676,Late,110.28486040877144
CG13678,Early,2.1349361244921248
CG13678,Late,2.345945461715585
CG13679,Early,0.2305202849764365
CG13679,Late,0.157144259487004
CG1368,Early,3.578732948732545
CG1368,Late,4.22734189300751
CG13685,Early,11.21667577832839
